id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-454-5p,3.9462,4.8012,5.9859,8.2101,6.7527,4.8752,4.7126,5.1633,3.7972,3.7126,4.2514,3.0883,7.5496,2.7318,4.9705,6.1004,5.5181,7.2133,3.2183,4.5759,5.1208,5.2696
hsa-miR-4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-455-3p,27.0972,26.9489,21.1501,10.0639,33.9244,15.6258,26.419,26.7554,30.2717,24.4103,17.163,28.2522,22.2948,27.7225,23.1237,28.0405,15.2559,20.1548,19.4338,36.4866,19.7365,16.5233
hsa-miR-455-5p,420.6648,149.148,141.4659,83.2924,189.3976,122.3809,174.2225,125.9146,160.3241,135.0454,138.4848,137.8294,147.3345,161.9843,152.4652,183.8687,93.3208,169.0884,128.8571,186.0457,129.1942,86.3678
hsa-miR-4632-3p,0.3946,0.7744,0,0,1.7686,1.1251,1.4281,0.5867,0.3164,0.4641,0.6298,0.2288,0.7078,0,0,0,0,0.2122,0,0,0,0
hsa-miR-4632-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4633-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4633-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4635,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.2161,0.214,0,0,0,0,0,0
hsa-miR-4636-3p,0,0,0,0,0.8039,0,0.4284,0,0.6329,0,0,0,0,0.2024,0,0,0,0,0,0,0.2134,0.3573
hsa-miR-4636-5p,0.7892,0.4646,0.9976,0,1.447,1,0,0,0,0,0.4724,0.3431,0,0,0.8644,0.7492,0.8115,0.4243,0,0,0.4267,0
hsa-miR-4637,0,0,0,0.3973,0,0,0,0,0.4219,0,0,0,0,0,0,0,0,0,0,0,0,0.3573
hsa-miR-4638-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3201,0
hsa-miR-4638-5p,0,0,0,0,0,0,0,0,0,0,0,0.3431,0,0,0,0,0,0,0,0,0,0
hsa-miR-4639-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4639-5p,0,0,0.9976,0.5297,0,0.375,0,0.352,0.4219,0.5569,0,0.5719,0.2359,0,0,0.7492,0,0,0.8665,0.7225,0,0.9825
hsa-miR-4640-3p,0,0,0.3991,0,0.4823,0,0,0,0,0.2784,0,0,0.5898,0,0,0,0,0,0,0,0,0
hsa-miR-4640-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1786
hsa-miR-4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4644-3p,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,1.623,0,0,0,0,0
hsa-miR-4644-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4645-3p,1.3154,0.7744,2.3943,1.3242,1.6078,1.1251,1.1424,1.0561,2.0041,2.0419,0.7873,1.1438,1.6515,1.6188,1.6208,1.4983,1.1361,1.5912,1.3616,1.445,1.2802,1.697
hsa-miR-4645-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4646-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4646-5p,0,0,0,0.3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4647-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4647-5p,0,0,0,0,0,0,0,0,0,0,0.4724,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2134,0
hsa-miR-4649-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4649-5p,0,0,0,0,0.3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4650-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4650-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4651,0,0,0,0,0,0,0,0,0,0.3713,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4652-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4652-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4653-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4653-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4655-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4655-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4657,0.9208,0,0,0,0.4823,0,0,0,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0.6252
hsa-miR-4658,0,0,0,0,0,0,0,0,0,0.5569,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4659a-3p/4659b-3p,0,1.0841,1.1972,2.6484,0.4823,0.875,0,0.7041,0.6329,0.7425,0.3936,0.915,0.2359,0.4047,0.7564,0.9632,0,0,0.7427,0.6021,0.4267,0.2679
hsa-miR-4659a-5p/4659b-5p,0,0,0,0,0,0,0,0,0.5274,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4660,0,0,0,0.7945,0,0.875,0,0,0,0,0.7873,0.915,0,1.0118,0.9725,1.2843,1.4607,0.9547,0.8665,0,0.6401,1.697
hsa-miR-4661-3p,0.2631,0,0,0,0.6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4661-5p,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4662a-3p,0.5262,0,0,0,0,0,0.714,0,0,0,0,0,0,0,0,0,0,0,0.3713,0,0,0
hsa-miR-4662a-5p,6.9716,9.6025,8.9788,4.7671,6.5919,5.6253,4.427,8.6838,5.0629,4.7335,4.8812,5.8334,10.6166,6.7789,4.8625,8.455,9.7378,5.1978,11.3879,7.9476,4.9075,5.5375
hsa-miR-4662b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4664-3p,0,0,0,0,0.4823,0,0.4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4664-5p,0,0,0,0,0,0,0,0,0,0,0,0.5719,0.2359,0,0,0,0,0,0,0,0,0
hsa-miR-4665-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4665-5p,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2679
hsa-miR-4666a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4666a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4666b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4667-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4667-5p,0,0,0,0.5297,0,0,0.5712,0.352,0,0.9281,0.9448,0,1.0617,0,0,0,0,0.7425,0,0.8429,0,0.5359
hsa-miR-4668-3p,0,0.7744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4668-5p,3.5516,2.0134,0,1.7215,0,0,0,1.8776,1.0548,2.1347,2.2044,2.1732,1.5335,0,0,0,2.1099,1.9094,0,0.9633,0.6401,1.429
hsa-miR-4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4670-3p,9.734,3.4073,3.1925,2.2511,2.4117,2.5001,3.5701,12.9083,2.3205,4.9192,3.5428,4.0033,4.1287,1.9224,2.7014,3.6388,3.8951,2.4398,2.2281,4.6963,2.8805,4.1978
hsa-miR-4670-5p,0,0.4646,0.7981,0,0,0.375,0.2856,1.2908,0,0.6497,1.1809,0.8007,0,0.2024,0.2161,0.9632,0,0,0,0.4817,0,0.4466
hsa-miR-4671-3p,0,0,0,0,0.8039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4671-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4672-3p,0,0,0,0,0,0,0,0,0,0.3713,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4672-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4673,0,0,0,0,0,0,0,0.8214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4676-3p,0,0,0.7981,0,0.4823,0,0,0,0,0,0,0,0.7078,0,0,0,0,0,0,0,0,0
hsa-miR-4676-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4677-3p,5.2616,2.9427,4.7887,3.0457,5.1449,3.8752,4.7126,2.2296,5.0629,3.6198,2.7555,3.889,4.4826,6.0706,3.2416,4.281,4.8689,5.0917,4.0848,4.4555,4.4807,3.394
hsa-miR-4677-5p,2.4993,1.239,1.5962,0.9269,1.6078,1.3751,1.1424,0.9388,1.4767,2.3204,1.1809,0.915,0.7078,1.8212,1.0805,1.1773,0.3246,2.1216,0.7427,1.0838,1.0668,0.7145
hsa-miR-4678-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4678-5p,0,0,0,0,0,0,0,0,0,0,0,0.2288,0,0,0,0,0,0,0,0,0.2134,0
hsa-miR-4679,0.9208,0.7744,0.5986,0.3973,0.4823,0.75,0,0.5867,0,0,0.2362,0.2288,0.4718,0.5059,0.7564,0.5351,0.6492,0.3182,0.8665,0.3613,0,0.4466
hsa-miR-4680-3p,1.71,0.3098,0,0,0,0,0,0.4694,0,0.2784,0,0,0,0,0,0,0,0.7425,0,0,0,0
hsa-miR-4680-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4681-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4681-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4682-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4682-5p,0,0,0,0,0,0,0,0.5867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4683,0.3946,0.4646,2.1948,1.4566,2.4117,1.6251,1.7137,0.8214,0.5274,1.021,1.1022,0.8007,1.5335,1.0118,0.7564,1.2843,2.1099,2.1216,0.8665,0.7225,1.2802,0.9825
hsa-miR-4684-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4684-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4685-3p,0,0.6195,0,0,0,0.5,0,0,0.7383,0.5569,0.866,0.5719,0,0,0,0.4281,0.6492,0,0,0,0,0
hsa-miR-4685-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4687-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4687-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4688-3p/4688-5p,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4689-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4689-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4690-3p,0,0,1.1972,0.7945,0,0,0.4284,0,0.3164,0,0,0.6863,0,0.8094,0,0.5351,0,0,0,0,0,0
hsa-miR-4690-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4243,0,0,0,0
hsa-miR-4691-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4691-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2408,0,0
hsa-miR-4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4693-3p,1.1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4817,0,0
hsa-miR-4693-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4694-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4694-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4695-3p,0,0,0,0,0,0,0,0,0,0.2784,0,0,0.2359,0,0,0,0,0,0,0,0,0
hsa-miR-4695-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4697-3p,0,0,0,0.3973,0.3216,0.625,0,0,0,0,0,0,0,0.3035,0,0,0.4869,0,0,0,0,0.2679
hsa-miR-4697-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4698,0,0,0,0.5297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4699-3p,0,0,0,0,0,0,0,0,0,0,0.6298,0,0,0,0,0,0,0.4243,0,0,0,0
hsa-miR-4699-5p,0,0,0,0.2648,0,0,0,0,0,0,0,0,0.5898,0,0,0.6421,0,0,0,0,0.7468,0
hsa-miR-4700-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4700-5p,0,0.9293,0,0,0,0,0,0,0,0.7425,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4701-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7427,0,0,0
hsa-miR-4701-5p,0,0,0,0,0,0,0,0.2347,0,0.2784,0,0,0,0,0,0.214,0,0,0,0,0.2134,0
hsa-miR-4703-3p,1.5785,0,1.5962,0.2648,0.9647,1.2501,1.8565,0.7041,1.3712,1.485,0.9448,1.3726,0.3539,0.7082,1.4047,0.8562,0,0.9547,1.2378,0.3613,0.3201,1.6077
hsa-miR-4703-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4704-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4704-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4705,13.6802,12.2354,7.3826,10.8585,6.2704,11.0005,7.7115,10.6787,19.6186,5.7545,12.9903,13.6114,6.3699,28.5319,8.6444,9.5252,9.4132,8.8045,13.7398,7.5863,9.1748,5.9841
hsa-miR-4706-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4706-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4707-3p,0,0,0,0,0.4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4707-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4708-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4708-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4709-3p,1.0523,0.7744,0.9976,0,0.4823,0,0,0.8214,0.7383,1.2994,0,0.4575,0.9437,0.9106,1.0805,0.9632,0.6492,0.8486,0.3713,0.9633,0.7468,0
hsa-miR-4709-5p,0,0,0,0,0,0.25,0.5712,0,0,0,0,0,0,0,0,0.5351,0,0,0,0.4817,0.3201,0.2679
hsa-miR-4710,0,0,0,0,0,0,0,0,0,0,0,0,0.3539,0,0,0,0,0,0,0,0,0
hsa-miR-4711-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4711-5p,0,0,0,0,0,0,0,0,0,0,0.1575,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4712-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4712-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4713-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4713-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4714-3p,0.2631,0,0.7981,0,0.3216,0.375,0.4284,0.5867,0.6329,0.1856,0.3149,0.4575,0,0.4047,0,0,0,0,0,0,0.3201,0.8038
hsa-miR-4714-5p,0,0,0,0,0,0,0,0,0,0,0,0,0.4718,0,0,0,0,0,0,0,0,0
hsa-miR-4715-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4715-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4267,0
hsa-miR-4716-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5304,0,0,0,0
hsa-miR-4716-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4717-3p,0,0,0,0,0.6431,0,0,0,0.3164,0,0,0,0.5898,0,0,0,0,0,0,0,0,0.2679
hsa-miR-4717-5p,0,0,0,0,0,0,0,0,0,0.2784,0,0.5719,0,0,0,0,0,0,0,0,0,0
hsa-miR-4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4719-3p,0,0.7744,0,0.2648,0,0,0,0.2347,0.6329,0,0.3149,0,0,0,0.5403,0,0,0,0,0,0,1.2504
hsa-miR-4719-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7225,0,0
hsa-miR-4720-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4720-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2024,0,0,0,0,0,0,0,0.4466
hsa-miR-4721-3p/4721-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4722-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4722-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4723-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6021,0,0
hsa-miR-4723-5p,0,0,0,0,0,0,0,0,0,0,0,0,0.2359,0,0,0,0,0,0,0,0,0.4466
hsa-miR-4724-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4724-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4047,0,0,0,0,0,0,0,0
hsa-miR-4725-3p,0.6577,1.239,1.5962,2.3836,2.2509,2.0001,0.714,0,0,1.2066,0.5511,1.2582,1.4155,1.6188,0,1.1773,2.1099,1.6972,0.8665,0,0,1.6077
hsa-miR-4725-5p,0,0,0,0,0,0,0,0,0,0.2784,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4726-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4726-5p,0.9208,0,0,0.5297,1.9293,0,0,0,0,0,0,0,0,0,0,0,0.4869,0,0,0,0.3201,0.4466
hsa-miR-4727-3p,0,0,0,0,1.2862,0.625,0,0,0,0,0,0,0.5898,0,0,0.6421,0,0,0,0,0,0
hsa-miR-4727-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4728-3p,0,0,0.3991,0,0,0,0,0,0,0,0,0.6863,0,0,0,0,0.4869,0,0.6189,0.6021,0,0.5359
hsa-miR-4728-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4729-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4729-5p,0,0,0,0,0,0,0,0,0,0,0,0,0.5898,0,0,0,0,0,0,0,0,0
hsa-miR-4730-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4730-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4731-3p,0,0,0,0,0,0,0,0.2347,0.3164,0.2784,0,0,0,0.4047,0,0,0,0,0,0.3613,0,0
hsa-miR-4731-5p,0,0,0,0.6621,0,0,0,0,0,0,0,0.3431,0,0,0,0,0,0,0,0,0,0.1786
hsa-miR-4732-3p,0.9208,1.5488,1.5962,2.9132,0.6431,2.8751,1.5709,0.9388,0.8438,0.8353,3.2279,1.0294,5.5442,1.4165,2.5933,1.8194,2.1099,0.8486,1.4854,2.0471,5.4409,0.5359
hsa-miR-4732-5p,1.4469,2.4781,1.5962,10.4612,0.6431,3.0001,2.9989,1.0561,3.2698,2.2276,2.5193,1.7157,1.7694,1.2141,3.3497,1.4983,0.9738,1.0608,2.9708,1.3246,3.0938,3.7512
hsa-miR-4733-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4733-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,0,0,0,0
hsa-miR-4734-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4734-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4735-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4735-5p,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.2024,0,0,0,0,0,0.8429,0,0
hsa-miR-4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4737-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4737-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3211,0,0,0,0,0,0
hsa-miR-4738-3p,0,1.0841,0,0,0,1.2501,0,0,0,0.1856,0.6298,0,0.7078,0.8094,0,0.4281,0,0,0.8665,0,0.6401,0
hsa-miR-4738-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4740-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4740-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4243,0,0.8429,0,0
hsa-miR-4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4742-3p,0.5262,1.3939,2.1948,1.9863,1.7686,2.1251,0.5712,1.2908,0.3164,1.7635,0.5511,1.1438,1.1796,1.5177,1.945,1.9264,1.9476,0.6365,0,2.2879,1.7069,0
hsa-miR-4742-5p,0,0.4646,0.9976,0.9269,1.1255,1.2501,0.2856,0.2347,0.211,0.6497,0.3936,0.5719,0.9437,0.3035,0.9725,0.7492,0.9738,1.2729,0,0.7225,0.9602,1.0718
hsa-miR-4743-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4743-5p,0,0.7744,0,0.5297,0,0,0,0,0,0.3713,0,0.5719,0,0.3035,0,0,0,0,0,0,0,0.5359
hsa-miR-4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4745-3p,0,0,0.3991,0.2648,0,0,0,0,0,0,0,0,0,0.3035,0,0,0,0,0,0,0,0.7145
hsa-miR-4745-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4746-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4746-5p,0.2631,0,0,0,0,0.25,0,0,0.4219,0,0.4724,0,0,0,0,0.214,0,0,0,0,0.3201,0
hsa-miR-4747-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4747-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4267,0
hsa-miR-4748-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4748-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4749-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4749-5p,0,0,0,0,0,0,0,0,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-4750-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
