id,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6132-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6132-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-615-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,0
hsa-miR-615-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-616-3p,66,12,31,53,86,50,46,40,76,53,45,57,56,59,47,66,50,57,61,57,99,66
hsa-miR-616-5p,2,16,0,5,0,4,0,0,0,2,0,0,0,0,0,0,0,5,0,2,5,0
hsa-miR-6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-618-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-618-5p,0,5,0,0,0,0,0,4,0,2,0,0,0,8,0,0,0,0,6,0,0,0
hsa-miR-619-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-619-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-620-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-620-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-624-3p,6,19,3,0,31,8,17,21,0,18,0,8,15,11,0,11,4,2,4,6,19,0
hsa-miR-624-5p,16,69,24,14,34,31,13,23,20,30,18,21,11,41,17,12,9,43,14,19,9,22
hsa-miR-625-3p,6251,3557,9452,5736,9708,8888,11785,12191,8760,5485,4413,9452,3106,3273,3682,7452,6757,6315,2285,2023,3972,4499
hsa-miR-625-5p,1579,774,2206,1048,2097,2658,6657,3891,1111,1052,1530,3701,1383,1209,2105,3348,3478,2679,1326,1790,1337,764
hsa-miR-626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-627-3p,5,12,6,6,0,7,4,5,0,8,24,2,8,0,0,0,0,5,2,4,24,0
hsa-miR-627-5p,39,53,18,20,29,29,48,62,10,36,52,8,18,14,29,26,40,9,20,38,38,22
hsa-miR-628-3p,1604,1342,2429,1631,1985,1660,1885,2383,1472,2240,2599,1932,2181,3147,2742,2658,1278,1343,2347,1883,2334,1672
hsa-miR-628-5p,1779,2372,1490,1952,1370,2860,2984,2797,513,2026,2834,1647,2783,3161,2905,2546,1821,3083,3204,3526,1539,1004
hsa-miR-629-3p,7,33,7,24,0,16,10,16,7,0,6,0,3,7,8,19,0,4,0,6,21,7
hsa-miR-629-5p,1368,1480,3162,2826,1812,1629,2306,1713,2636,2033,2113,2058,2598,2804,2243,3013,2657,2510,2224,3000,3109,2832
hsa-miR-630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-636-3p,0,12,54,0,19,11,19,16,96,22,20,20,7,18,16,4,10,7,0,9,29,38
hsa-miR-636-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-641,100,89,44,68,140,70,60,76,48,89,74,33,48,46,46,47,54,28,31,40,46,73
hsa-miR-642a-3p/642b-3p,0,16,14,0,0,5,20,0,35,3,4,8,4,8,0,19,19,0,25,0,6,26
hsa-miR-642a-5p,0,0,0,5,0,2,0,2,0,0,0,3,0,0,0,9,5,0,2,2,7,0
hsa-miR-642b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-643-3p,33,41,14,24,12,21,34,21,0,22,19,27,17,17,23,6,14,25,11,14,5,0
hsa-miR-643-5p,3,7,0,0,0,0,3,7,0,0,0,4,0,0,5,0,0,4,2,0,0,0
hsa-miR-644a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6499-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6499-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6500-3p,0,0,0,0,0,3,0,10,0,0,17,7,0,0,6,0,4,0,0,0,0,0
hsa-miR-6500-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6501-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
hsa-miR-6501-5p,0,0,0,7,0,4,0,0,8,0,0,8,16,10,0,0,3,0,0,0,0,0
hsa-miR-6502-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6502-5p,11,10,0,5,0,7,11,8,3,14,17,16,5,7,17,12,10,18,9,12,0,15
hsa-miR-6503-3p,9,30,14,19,5,17,0,9,17,0,0,0,16,16,9,0,9,63,11,8,0,0
hsa-miR-6503-5p,3,25,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6504-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6504-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6505-3p,3,0,6,5,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,6,0,0
hsa-miR-6505-5p,14,15,18,9,24,19,19,28,0,5,15,34,13,24,18,57,37,32,15,22,19,5
hsa-miR-6506-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6506-5p,4,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,11,0,0,0,0,0
hsa-miR-6507-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6507-5p,0,0,0,0,0,3,0,0,0,0,0,0,43,0,0,7,0,0,0,0,0,0
hsa-miR-6508-3p,6,0,0,0,0,0,2,3,0,0,0,4,0,0,0,9,5,0,4,0,3,0
hsa-miR-6508-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
hsa-miR-6509-3p,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
hsa-miR-6509-5p,9,0,0,8,0,5,0,0,40,0,0,0,0,12,14,18,0,8,0,0,0,19
hsa-miR-651-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-651-5p,146,227,83,170,98,185,576,256,51,134,191,74,214,112,202,119,222,162,193,234,98,129
hsa-miR-6510-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6510-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6511a-3p,42,95,56,35,48,34,32,101,26,143,74,49,52,49,82,45,21,33,55,18,87,42
hsa-miR-6511a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0
hsa-miR-6511b-3p,21,37,36,23,13,20,9,51,35,67,20,29,27,31,24,34,12,33,13,14,36,17
hsa-miR-6511b-5p,0,0,8,0,19,0,0,0,5,4,3,6,0,0,6,0,0,0,0,5,0,0
hsa-miR-6512-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6512-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6513-3p,117,0,72,51,48,85,88,121,57,0,105,68,72,87,85,59,49,69,68,87,86,91
hsa-miR-6513-5p,20,46,11,14,26,31,38,43,0,33,47,18,33,23,34,39,36,18,38,33,7,16
hsa-miR-6514-3p,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0
hsa-miR-6514-5p,46,42,57,35,101,42,98,61,44,89,47,58,67,75,97,72,61,73,103,87,76,40
hsa-miR-6515-3p,0,0,0,0,15,0,0,0,0,57,0,0,0,0,0,0,0,0,0,6,0,0
hsa-miR-6515-5p,20,2,0,22,0,11,17,33,0,17,18,13,11,32,19,34,33,9,40,21,105,0
hsa-miR-6516-3p,2,4,0,0,0,5,0,6,6,0,5,0,6,2,0,0,0,0,2,0,0,0
hsa-miR-6516-5p,28,84,16,33,38,35,49,109,23,105,80,24,37,34,49,41,44,27,35,36,39,22
hsa-miR-652-3p,5231,17871,1368,3743,2081,5192,3535,11620,993,8066,4205,2650,3468,3157,5112,2934,4236,4037,3381,3992,5005,2421
hsa-miR-652-5p,25,40,12,8,4,28,19,37,0,15,17,9,15,13,8,12,11,15,18,11,13,0
hsa-miR-6529-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6529-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-653-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-653-5p,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-654-3p,4913,7721,670,6984,5325,7316,5513,3405,226,6449,3843,4784,1762,6745,7035,4181,15066,8454,3475,5304,5802,1584
hsa-miR-654-5p,17,75,0,16,12,6,9,12,0,34,14,19,7,13,15,17,22,18,10,16,49,20
hsa-miR-655-3p,28,71,0,25,0,22,16,29,0,39,26,19,4,26,29,4,59,16,10,15,23,0
hsa-miR-655-5p,6,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,8,0,6,0,0,0
hsa-miR-656-3p,40,46,0,30,8,48,15,15,0,34,24,9,0,19,14,5,48,19,12,15,46,4
hsa-miR-656-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
hsa-miR-657,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
hsa-miR-658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-659-3p,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-659-5p,12,6,15,30,9,16,20,13,0,9,12,10,5,33,31,14,17,12,13,14,3,0
hsa-miR-660-3p,0,19,0,0,0,4,9,0,0,0,7,0,0,5,4,0,0,0,0,0,0,0
hsa-miR-660-5p,1237,1709,758,1029,337,2017,922,1139,757,923,1224,775,1159,1117,1514,822,1240,2228,1037,1044,500,771
hsa-miR-661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-663a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-663a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-663b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-664a-3p,789,5177,392,651,328,670,371,1646,314,1183,654,345,445,492,434,388,314,427,458,352,808,400
hsa-miR-664a-5p,2742,835,4591,3882,4061,2449,2943,1646,3159,1868,3065,3437,3701,4592,2978,4257,3109,3553,5147,3707,4066,3946
hsa-miR-664b-3p,68,522,60,68,30,74,29,127,68,96,65,56,38,58,45,36,34,46,40,47,85,84
hsa-miR-664b-5p,182,71,373,275,418,233,186,94,469,154,290,286,282,490,204,309,196,262,453,272,264,406
hsa-miR-665-3p,49,0,0,27,21,39,23,0,0,0,19,0,0,0,0,18,43,33,11,22,21,0
hsa-miR-665-5p,0,0,0,0,0,6,0,0,0,0,0,2,3,3,2,0,4,2,2,0,5,0
hsa-miR-668-3p,21,18,12,4,75,24,33,17,0,33,18,34,4,19,19,51,34,37,13,15,22,49
hsa-miR-668-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-670-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-670-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-671-3p,982,210,820,1401,815,833,1288,584,463,568,1221,860,1197,1429,1144,1306,1093,1313,964,1142,756,1155
hsa-miR-671-5p,1007,397,327,317,343,729,791,345,275,335,787,465,683,494,716,979,379,302,630,818,293,426
hsa-miR-6715a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6715b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6715b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6716-3p,11,0,25,18,19,7,4,13,10,15,7,0,13,11,22,28,10,7,4,6,7,18
hsa-miR-6716-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6717-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6718-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
hsa-miR-6718-5p,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0
hsa-miR-6719-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6720-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6720-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6721-5p,53,21,125,51,196,44,66,46,214,48,80,93,80,151,41,151,68,87,131,53,73,296
hsa-miR-6722-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6722-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6724-5p,15,0,16,38,18,11,16,0,4,5,15,27,24,22,17,9,40,11,12,23,5,32
hsa-miR-6726-3p,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
hsa-miR-6726-5p,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
hsa-miR-6727-3p,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6727-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6728-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6728-5p,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,14,0,0,0,0
hsa-miR-6729-3p,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
hsa-miR-6729-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,16
hsa-miR-6730-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6730-5p,5,0,0,15,81,0,19,0,42,0,0,0,17,28,6,21,13,18,40,8,0,50
hsa-miR-6731-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6731-5p,5,9,0,24,0,14,0,0,0,0,0,0,18,0,0,0,14,13,0,8,0,0
hsa-miR-6732-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6732-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6733-3p,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6733-5p,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0
hsa-miR-6734-3p,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6734-5p,14,6,107,49,110,27,33,0,203,55,42,27,85,135,21,58,48,58,71,46,101,110
hsa-miR-6735-3p,0,0,0,0,0,0,0,0,0,0,5,0,6,0,15,0,0,0,0,0,0,0
hsa-miR-6735-5p,34,34,103,48,82,35,82,26,51,31,44,68,44,64,76,74,41,54,96,83,46,87
hsa-miR-6736-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6736-5p,8,18,47,11,16,18,16,14,27,15,8,12,28,32,10,30,29,27,40,24,9,48
hsa-miR-6737-3p,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
hsa-miR-6737-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6738-3p,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6738-5p,0,2,5,0,20,0,5,4,0,0,0,0,0,0,0,0,2,0,7,0,4,0
hsa-miR-6739-3p,7,0,0,13,0,6,0,13,8,0,0,0,0,2,11,0,0,0,0,4,0,0
hsa-miR-6739-5p,0,0,11,3,0,2,0,0,0,8,0,3,0,13,6,0,0,3,2,2,5,34
hsa-miR-6740-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6740-5p,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
hsa-miR-6741-3p,94,13,59,56,144,45,116,108,31,83,91,69,56,56,96,71,35,32,64,60,149,86
hsa-miR-6741-5p,25,0,53,40,117,14,23,9,94,22,46,50,33,77,43,13,43,54,61,56,41,68
hsa-miR-6742-3p,6,10,0,0,0,2,0,10,0,0,3,0,0,0,10,0,8,0,0,0,0,0
hsa-miR-6742-5p,0,0,0,0,0,0,3,0,0,0,2,0,0,4,4,8,0,0,6,0,12,0
hsa-miR-6743-3p,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6743-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6744-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6744-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6745-3p/6745-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6746-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6746-5p,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6747-3p,0,0,88,130,0,0,0,0,49,0,0,0,0,0,74,0,0,0,0,41,78,66
hsa-miR-6747-5p,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,0,0,0,0
hsa-miR-6748-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0
hsa-miR-6748-5p,0,0,9,13,32,5,10,0,0,8,5,12,13,0,13,16,7,0,22,9,0,37
hsa-miR-6749-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6749-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-675-3p,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0
hsa-miR-675-5p,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0
hsa-miR-6750-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6750-5p,0,0,28,0,0,13,0,0,12,0,8,17,11,17,6,0,2,0,0,5,0,0
hsa-miR-6751-3p,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6751-5p,0,0,0,0,15,0,8,0,0,10,5,0,6,0,3,0,0,10,0,6,32,0
hsa-miR-6752-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6752-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6753-3p,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
hsa-miR-6753-5p,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6754-3p,0,8,4,16,0,0,0,0,0,3,0,0,0,0,4,2,0,0,0,0,0,5
hsa-miR-6754-5p,8,0,0,7,0,17,4,0,0,22,12,0,8,3,0,0,6,20,0,3,0,16
hsa-miR-6755-3p,0,0,10,0,11,0,9,19,16,0,0,5,0,0,0,0,0,0,0,0,2,4
hsa-miR-6755-5p,0,7,3,4,0,11,9,0,7,4,3,0,8,19,3,9,0,8,13,0,9,6
hsa-miR-6756-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6756-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6757-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6757-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6758-3p,17,4,0,0,21,6,0,0,0,6,19,0,0,0,10,10,0,0,0,0,0,0
hsa-miR-6758-5p,13,24,18,10,0,7,13,0,40,30,17,28,25,19,14,20,11,0,42,16,0,0
hsa-miR-6759-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6759-5p,0,0,9,5,22,0,5,9,0,0,0,0,5,0,5,6,0,0,8,0,0,3
hsa-miR-676-3p,0,0,0,29,0,9,0,0,10,0,0,3,0,4,0,0,0,11,3,3,24,0
hsa-miR-676-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6760-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6760-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6761-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6761-5p,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6762-3p,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6762-5p,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
hsa-miR-6763-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6763-5p,13,0,26,16,47,24,0,0,0,11,24,32,47,42,16,22,8,5,34,17,35,54
hsa-miR-6764-3p,2,5,3,6,0,9,0,4,0,4,9,0,0,0,5,7,0,8,0,0,0,0
hsa-miR-6764-5p,56,7,54,38,57,49,76,31,21,5,67,42,74,80,44,68,49,69,38,78,22,85
hsa-miR-6765-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6765-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6766-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
hsa-miR-6766-5p,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
hsa-miR-6767-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6767-5p,23,12,62,34,280,38,43,38,56,39,44,19,40,42,64,40,30,48,35,69,85,74
hsa-miR-6768-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6768-5p,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
hsa-miR-6769a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-6769a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
hsa-miR-6769b-3p,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
hsa-miR-6769b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
hsa-miR-6770-3p,0,6,18,0,0,16,28,28,6,12,21,10,20,6,24,27,16,14,20,17,0,28
hsa-miR-6770-5p,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
