miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-1231-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1231-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,8.0,0.0,11.0,5.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-1237-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-5p,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,0.0,0.0,7.0,2.0,41.0,9.0,9.0,5.0,5.0,25.0,5.0,4.0,9.0,0.0,12.0,11.0,13.0,16.0,12.0,22.0,8.0,10.0
hsa-miR-1247-3p,7.0,2.0,4.0,11.0,12.0,5.0,0.0,6.0,0.0,16.0,2.0,9.0,4.0,25.0,7.0,8.0,10.0,8.0,8.0,4.0,5.0,8.0
hsa-miR-1247-5p,53.0,47.0,41.0,19.0,93.0,107.0,17.0,49.0,37.0,58.0,66.0,24.0,62.0,192.0,56.0,67.0,78.0,53.0,58.0,98.0,56.0,23.0
hsa-miR-1248,22.0,15.0,13.0,0.0,17.0,23.0,16.0,18.0,11.0,27.0,59.0,26.0,28.0,34.0,21.0,26.0,19.0,15.0,20.0,15.0,39.0,11.0
hsa-miR-1249-3p,0.0,0.0,6.0,0.0,7.0,7.0,0.0,12.0,8.0,4.0,9.0,6.0,6.0,0.0,10.0,15.0,8.0,0.0,0.0,13.0,0.0,2.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,4.0,0.0,0.0,5.0,0.0,7.0,3.0,0.0,9.0,9.0,7.0,0.0,4.0,5.0,7.0,6.0,4.0,0.0,0.0,11.0,7.0
hsa-miR-1251-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1251-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1252-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1252-5p,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,9.0,17.0,14.0,16.0,17.0,27.0,21.0,16.0,41.0,40.0,18.0,21.0,25.0,39.0,0.0,11.0,15.0,33.0,25.0,16.0,41.0,0.0
hsa-miR-1255b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,9.0,13.0,8.0,47.0,18.0,20.0,25.0,12.0,35.0,15.0,21.0,36.0,22.0,26.0,19.0,22.0,9.0,8.0,18.0,7.0,15.0,51.0
hsa-miR-1256-3p,0.0,7.0,0.0,6.0,0.0,6.0,13.0,0.0,8.0,8.0,16.0,0.0,4.0,14.0,4.0,9.0,3.0,10.0,10.0,5.0,2.0,14.0
hsa-miR-1256-5p,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,4.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,13.0,8.0,8.0,0.0,0.0,7.0,3.0,5.0,0.0,6.0,7.0
hsa-miR-125a-3p,153.0,157.0,112.0,139.0,177.0,163.0,93.0,122.0,130.0,165.0,271.0,132.0,168.0,168.0,183.0,212.0,105.0,167.0,179.0,216.0,173.0,172.0
hsa-miR-125a-5p,62127.0,90506.0,64890.0,52309.0,121609.0,183023.0,52823.0,88528.0,74539.0,104317.0,368377.0,58643.0,148109.0,124465.0,115070.0,172859.0,108158.0,105207.0,121584.0,184464.0,171118.0,55212.0
hsa-miR-125b-1-3p,343.0,293.0,506.0,404.0,909.0,683.0,102.0,284.0,383.0,637.0,344.0,517.0,308.0,560.0,730.0,785.0,154.0,457.0,203.0,774.0,408.0,246.0
hsa-miR-125b-2-3p,412.0,395.0,760.0,782.0,1320.0,1333.0,341.0,747.0,613.0,1259.0,726.0,1340.0,637.0,929.0,1059.0,887.0,382.0,835.0,443.0,750.0,715.0,614.0
hsa-miR-125b-5p,309804.0,235508.0,153606.0,152231.0,306388.0,390971.0,174031.0,237740.0,212537.0,276325.0,674093.0,203237.0,329756.0,491665.0,280089.0,340534.0,271698.0,254424.0,336020.0,393185.0,291759.0,228731.0
hsa-miR-126-3p,763436.0,598636.0,462408.0,730806.0,364202.0,633826.0,798925.0,1002780.0,962861.0,1097216.0,1262708.0,1038647.0,872859.0,1085759.0,872169.0,987954.0,872751.0,1005331.0,1005758.0,709920.0,859320.0,1313542.0
hsa-miR-126-5p,228419.0,117849.0,95765.0,158632.0,67859.0,106833.0,250279.0,249832.0,271832.0,252137.0,256598.0,235364.0,160880.0,212924.0,194501.0,170080.0,172838.0,207025.0,222364.0,127872.0,169053.0,382757.0
hsa-miR-1260a/1260b,38.0,76.0,132.0,69.0,127.0,225.0,135.0,146.0,109.0,269.0,277.0,202.0,155.0,96.0,209.0,125.0,128.0,118.0,99.0,168.0,150.0,227.0
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,43.0,30.0,26.0,27.0,24.0,17.0,29.0,23.0,32.0,44.0,35.0,27.0,39.0,49.0,27.0,32.0,22.0,39.0,29.0,27.0,22.0,49.0
hsa-miR-1263-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1263-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1265-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1265-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,10.0,0.0,8.0,14.0,11.0,0.0,0.0,8.0,0.0,28.0,16.0,0.0,0.0,11.0,7.0,19.0,11.0,0.0,8.0,5.0,15.0
hsa-miR-1267,5.0,5.0,0.0,0.0,4.0,3.0,6.0,0.0,3.0,9.0,8.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0
hsa-miR-1268a/1268b,19.0,10.0,18.0,4.0,0.0,0.0,8.0,4.0,8.0,20.0,14.0,9.0,7.0,13.0,12.0,14.0,9.0,15.0,7.0,11.0,9.0,18.0
hsa-miR-1269a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,2538.0,1990.0,2045.0,3169.0,3734.0,2135.0,3396.0,2886.0,3274.0,3565.0,4205.0,2822.0,2598.0,7853.0,2625.0,3518.0,2318.0,3724.0,2229.0,3932.0,2184.0,2222.0
hsa-miR-127-5p,324.0,176.0,164.0,264.0,205.0,100.0,403.0,273.0,500.0,384.0,352.0,340.0,214.0,864.0,202.0,239.0,181.0,323.0,234.0,221.0,146.0,301.0
hsa-miR-1270-3p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,13.0,0.0,3.0,3.0,3.0,5.0,4.0,0.0,4.0,3.0,0.0,0.0
hsa-miR-1270-5p,40.0,45.0,27.0,59.0,43.0,58.0,34.0,31.0,54.0,64.0,70.0,40.0,66.0,60.0,36.0,31.0,26.0,30.0,48.0,46.0,54.0,60.0
hsa-miR-1271-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,106.0,160.0,132.0,242.0,327.0,310.0,118.0,195.0,220.0,260.0,296.0,227.0,247.0,211.0,215.0,258.0,134.0,265.0,181.0,276.0,259.0,203.0
hsa-miR-1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,9.0,6.0,10.0,13.0,7.0,15.0,15.0,10.0,13.0,17.0,23.0,13.0,16.0,10.0,13.0,15.0,15.0,12.0,9.0,8.0,10.0,16.0
hsa-miR-1273h-3p,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0
hsa-miR-1273h-5p,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-1275,20.0,80.0,31.0,22.0,88.0,110.0,22.0,27.0,19.0,0.0,166.0,72.0,0.0,0.0,49.0,120.0,0.0,0.0,75.0,0.0,0.0,57.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-1277-3p,155.0,75.0,29.0,21.0,35.0,48.0,107.0,134.0,136.0,190.0,138.0,104.0,96.0,125.0,140.0,159.0,56.0,112.0,90.0,117.0,118.0,107.0
hsa-miR-1277-5p,1898.0,755.0,471.0,312.0,389.0,312.0,1128.0,1264.0,938.0,1995.0,1319.0,919.0,929.0,1181.0,1166.0,1215.0,658.0,1245.0,857.0,1037.0,921.0,976.0
hsa-miR-1278,10.0,5.0,6.0,6.0,3.0,4.0,13.0,10.0,12.0,7.0,15.0,12.0,12.0,9.0,14.0,18.0,9.0,15.0,10.0,11.0,9.0,16.0
hsa-miR-1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,12.0,7.0,4.0,8.0,10.0,11.0,5.0,0.0,9.0,13.0,13.0,6.0,4.0,2.0,13.0,3.0,5.0,6.0,7.0,5.0,11.0
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,2456.0,3547.0,4255.0,3603.0,2863.0,4724.0,4349.0,5891.0,3433.0,12748.0,9081.0,6697.0,7753.0,4017.0,5109.0,9945.0,5907.0,5558.0,5347.0,12477.0,5442.0,5316.0
hsa-miR-1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1283,2.0,12.0,8.0,0.0,7.0,4.0,23.0,8.0,3.0,37.0,10.0,14.0,15.0,14.0,4.0,11.0,8.0,0.0,13.0,7.0,6.0,12.0
hsa-miR-1284-3p,4.0,7.0,4.0,2.0,0.0,0.0,2.0,0.0,5.0,6.0,6.0,6.0,4.0,0.0,10.0,0.0,6.0,5.0,8.0,0.0,4.0,5.0
hsa-miR-1284-5p,4.0,4.0,4.0,7.0,5.0,4.0,6.0,5.0,7.0,6.0,13.0,4.0,0.0,0.0,6.0,6.0,2.0,3.0,3.0,10.0,7.0,7.0
hsa-miR-1285-3p,12.0,5.0,12.0,13.0,13.0,10.0,7.0,15.0,8.0,17.0,13.0,13.0,8.0,11.0,11.0,17.0,5.0,10.0,0.0,12.0,10.0,11.0
hsa-miR-1285-5p,6.0,7.0,3.0,4.0,0.0,8.0,0.0,3.0,6.0,7.0,12.0,8.0,2.0,7.0,7.0,7.0,6.0,7.0,5.0,8.0,8.0,5.0
hsa-miR-1286-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-1286-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,7.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,9.0,9.0,6.0,4.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,16.0
hsa-miR-1287-5p,296.0,372.0,287.0,267.0,317.0,365.0,336.0,312.0,395.0,580.0,520.0,518.0,513.0,512.0,291.0,393.0,437.0,521.0,322.0,347.0,305.0,771.0
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1288-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1289-3p,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0
hsa-miR-1289-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-129-1-3p/129-2-3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,8.0
hsa-miR-129-5p,12.0,8.0,4.0,0.0,22.0,5.0,12.0,13.0,17.0,11.0,23.0,9.0,19.0,23.0,21.0,24.0,8.0,11.0,23.0,7.0,21.0,34.0
hsa-miR-1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,12.0,11.0,13.0,28.0,15.0,11.0,18.0,11.0,17.0,9.0,24.0,14.0,18.0,23.0,9.0,13.0,8.0,29.0,20.0,9.0,15.0,48.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,4.0,7.0,9.0,10.0,10.0,13.0,8.0,8.0,23.0,13.0,16.0,4.0,9.0,12.0,5.0,14.0,6.0,8.0,15.0,0.0,13.0,21.0
hsa-miR-1293-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1293-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1294-5p,33.0,15.0,4.0,36.0,5.0,26.0,19.0,20.0,21.0,68.0,22.0,33.0,21.0,15.0,24.0,10.0,9.0,17.0,38.0,26.0,35.0,40.0
hsa-miR-1295a,8.0,5.0,12.0,6.0,10.0,22.0,9.0,2.0,3.0,0.0,15.0,6.0,9.0,16.0,5.0,9.0,0.0,16.0,13.0,6.0,9.0,15.0
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1295b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,47.0,76.0,55.0,83.0,126.0,129.0,45.0,86.0,87.0,114.0,147.0,96.0,109.0,130.0,92.0,109.0,78.0,103.0,106.0,97.0,121.0,70.0
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,296.0,0.0,39.0,9.0,138.0,252.0,430.0,188.0,234.0,14.0,13.0,340.0,144.0,22.0,267.0,171.0,95.0,25.0,90.0,357.0,110.0,399.0
hsa-miR-1301-3p,80.0,130.0,84.0,98.0,195.0,169.0,88.0,88.0,96.0,155.0,179.0,107.0,188.0,99.0,97.0,147.0,119.0,133.0,130.0,160.0,125.0,155.0
hsa-miR-1301-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302-3p,0.0,3.0,4.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,6.0,0.0,0.0,11.0,4.0,0.0,3.0,4.0,0.0,12.0,0.0,0.0
hsa-miR-1302-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303-3p,5.0,23.0,20.0,16.0,12.0,35.0,7.0,13.0,10.0,24.0,18.0,23.0,27.0,15.0,9.0,16.0,21.0,21.0,11.0,16.0,14.0,33.0
hsa-miR-1303-5p,7.0,10.0,9.0,16.0,0.0,11.0,4.0,7.0,4.0,23.0,7.0,20.0,28.0,21.0,16.0,14.0,12.0,10.0,12.0,9.0,9.0,13.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,30.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1305-3p,2.0,4.0,3.0,0.0,4.0,0.0,6.0,8.0,4.0,22.0,9.0,7.0,6.0,5.0,9.0,12.0,3.0,6.0,4.0,0.0,6.0,0.0
hsa-miR-1305-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,18.0,0.0,34.0,26.0,51.0,0.0,10.0,15.0,18.0,21.0,31.0,19.0,13.0,17.0,23.0,19.0,7.0,25.0,8.0,33.0,24.0,10.0
hsa-miR-1306-5p,12.0,28.0,26.0,36.0,33.0,57.0,21.0,22.0,59.0,48.0,81.0,32.0,47.0,44.0,38.0,27.0,28.0,19.0,42.0,48.0,35.0,49.0
hsa-miR-1307-3p,348.0,606.0,945.0,667.0,881.0,902.0,676.0,476.0,408.0,1005.0,994.0,910.0,1134.0,632.0,597.0,529.0,420.0,508.0,705.0,690.0,667.0,1277.0
hsa-miR-1307-5p,1070.0,624.0,809.0,461.0,496.0,411.0,1593.0,2276.0,1161.0,2928.0,1356.0,1801.0,1274.0,957.0,1968.0,1453.0,582.0,996.0,777.0,1414.0,1401.0,1797.0
hsa-miR-130a-3p,13473.0,9517.0,5684.0,5618.0,9087.0,7683.0,5979.0,8621.0,15387.0,17549.0,15982.0,9867.0,10301.0,17874.0,13849.0,16194.0,7112.0,10838.0,11923.0,13262.0,10497.0,14465.0
hsa-miR-130a-5p,109.0,41.0,40.0,37.0,31.0,16.0,32.0,37.0,95.0,105.0,52.0,59.0,35.0,76.0,80.0,40.0,25.0,49.0,51.0,77.0,30.0,71.0
hsa-miR-130b-3p,232.0,214.0,155.0,195.0,159.0,206.0,220.0,166.0,235.0,399.0,304.0,229.0,256.0,267.0,207.0,276.0,224.0,337.0,206.0,266.0,269.0,279.0
hsa-miR-130b-5p,22.0,11.0,21.0,6.0,35.0,29.0,10.0,15.0,6.0,29.0,48.0,8.0,18.0,15.0,25.0,52.0,21.0,32.0,7.0,49.0,22.0,10.0
hsa-miR-132-3p,1727.0,1284.0,2034.0,1778.0,3673.0,3398.0,925.0,1278.0,1361.0,1693.0,2434.0,1184.0,1700.0,1549.0,1939.0,2413.0,1270.0,2102.0,1285.0,2062.0,1424.0,1736.0
hsa-miR-132-5p,173.0,114.0,197.0,115.0,387.0,386.0,85.0,161.0,163.0,201.0,281.0,111.0,189.0,243.0,249.0,339.0,130.0,278.0,117.0,318.0,207.0,85.0
hsa-miR-1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
