miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-1227-3p,0.0,0.0,0.0,1.9158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1227-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,7.3551,0.0,3.4988,10.2848,19.7665,4.6033,4.7332,5.4927,7.3181,7.738,0.0,3.7198,0.0,6.1457,4.8149,7.159,4.5681,4.1097,3.4215,2.1248,14.8079,0.0
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.3253,0.0,0.0,0.0,0.0,0.3282,0.5369,0.0,0.0,0.0,0.5857,0.0,0.0,0.0,0.0,0.0
hsa-miR-1231-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1231-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,0.0,1.5685,1.1466,0.9847,0.0,1.4105,0.0,0.2017,0.0,0.0,0.0,0.0,0.0,0.5076
hsa-miR-1234-3p,0.0,0.0,0.5643,0.0,0.9339,0.0,0.0,0.0,0.5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343,0.0,0.0,0.0,0.0,0.3807
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,1.2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323,0.3282,1.9329,1.1082,0.0,0.0,0.5857,0.0,0.5346,0.2024,0.0,2.0305
hsa-miR-1237-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,1.3579,0.0,0.6772,1.21,2.8016,0.7672,1.0413,0.0,1.9958,0.5228,1.323,0.0,0.0,1.209,0.8598,0.0,1.2884,0.274,0.3208,1.3154,1.7628,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6274,0.0,0.0,0.0,0.0,0.0,0.0,0.2343,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,4.1867,0.7708,9.4806,1.5125,15.5642,2.1098,7.0052,5.035,9.9792,6.0649,4.41,3.9386,10.094,5.8435,2.7514,7.764,6.3251,3.8357,10.3715,5.9697,18.6862,4.9492
hsa-miR-1247-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1247-5p,0.0,0.0,2.0316,0.0,2.179,0.0,0.3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025,0.0,0.0,0.0,0.3035,0.0,0.6345
hsa-miR-1248,0.0,0.0,0.0,0.3025,0.7782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,12.4471,2.5051,2.2573,21.1746,42.1789,11.5082,6.9105,9.9784,1.4414,9.2019,3.6162,1.9693,4.8322,1.3097,4.557,7.3607,4.3338,3.2878,2.5661,3.1366,13.6327,19.6701
hsa-miR-1249-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,6.4499,6.1664,6.4333,7.764,7.1595,12.3713,6.5319,6.3166,0.0,4.3918,6.3505,3.3916,10.5235,4.5337,6.3625,4.2349,12.0645,3.9271,4.8115,10.9277,6.4638,6.4721
hsa-miR-1251-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1251-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1252-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,10.9761,11.2729,13.2051,8.1673,10.5836,18.3172,28.3994,21.6962,7.2072,20.8089,10.4959,13.1288,19.1141,19.8477,0.3439,16.6371,9.2533,18.722,11.12,7.9934,17.3935,2.2843
hsa-miR-1255b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4566,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,13.9181,13.1998,52.2562,18.9563,7.9377,9.5902,10.4131,10.7108,73.07,26.2464,14.0239,34.4632,21.6913,31.5346,13.069,12.6039,12.0645,12.3291,21.7053,12.243,34.5519,40.736
hsa-miR-1256-3p,5.2051,8.8641,5.4175,3.8316,6.537,6.0418,7.3838,5.4927,0.0,4.601,3.4398,5.5798,5.1544,5.7427,6.1906,5.3441,5.5051,5.2056,3.4215,3.9461,7.5215,5.8376
hsa-miR-1256-5p,1.0184,2.9868,0.5643,0.605,0.0,0.4795,0.6627,2.3802,0.4435,0.9411,0.3528,0.4376,0.0,0.5037,1.2037,0.8066,0.3514,1.0046,0.2138,1.113,1.2928,0.0
hsa-miR-1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,1.3544,0.0,2.3346,0.0,0.6627,0.0,0.0,0.0,1.323,0.0,1.9329,0.0,0.6019,1.4116,2.1084,0.3653,2.3523,1.7201,0.0,2.2843
hsa-miR-125a-3p,3.621,8.1897,10.3835,8.4698,6.8482,4.1238,3.7866,2.4717,10.4227,13.1755,4.5864,11.1595,6.6577,10.478,5.7607,6.4532,5.7394,4.201,10.1577,7.5887,9.9895,10.9137
hsa-miR-125a-5p,2208.0009,1784.6775,2894.1811,3203.6131,2115.3268,2035.6081,2161.6653,3038.1978,2202.967,4318.4159,1477.3656,2663.7305,2234.203,2980.174,2974.1436,2215.9667,2194.2077,931.8079,2665.797,2848.9841,3669.3129,2794.6701
hsa-miR-125b-1-3p,0.0,0.0,2.0316,0.0,0.0,0.0,0.7573,0.0,0.0,0.0,0.7938,0.547,0.0,0.0,1.0318,0.0,1.8741,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-2-3p,3.2815,1.8306,3.0473,7.159,3.891,5.2746,13.4424,3.2041,1.6632,2.0913,1.5876,3.6104,7.302,8.1607,2.8373,3.7308,5.388,3.0138,2.4592,6.2733,2.5855,0.0
hsa-miR-125b-5p,200.6245,125.254,206.6547,371.6643,272.0617,233.7123,287.5909,222.363,487.4292,217.7089,167.3172,177.1298,237.9599,249.9598,240.7448,244.1123,214.4661,194.8002,288.1567,258.0143,221.649,298.731
hsa-miR-126-3p,67698.1458,92477.184,52594.6842,58486.7112,61219.3409,94440.8604,64015.0176,82263.0418,30329.9372,69852.2434,99416.2951,70209.1609,60820.7705,57626.0667,78358.3787,61295.6725,74584.9067,69080.9103,76395.9562,69089.8631,39271.3555,59794.0355
hsa-miR-126-5p,9383.2964,14543.7294,7182.0114,8266.3544,9631.5773,11131.974,8230.2318,10282.617,4973.1969,9979.8928,13567.3316,8504.3099,8023.845,8357.5846,11177.3494,7646.1286,9919.0885,9061.5417,9820.5302,8938.3247,6686.2539,7708.3756
hsa-miR-1260a/1260b,73.551,102.8047,0.0,83.9925,0.0,53.9926,26.8847,87.8833,0.0,122.3436,32.2815,21.5532,33.9329,33.5496,44.0219,46.7857,49.7805,63.8375,28.7622,29.6464,80.7385,71.9543
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.289,2.1444,2.0166,0.0,0.0,0.0,0.0,1.885,0.0,0.6174,0.0,0.0,1.4105,0.7738,0.0,0.0,1.0959,0.0,0.7083,0.0,0.0
hsa-miR-1263-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1263-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1265-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1265-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6398,0.0,0.0,0.0,0.0,0.0
hsa-miR-1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a/1268b,1.0184,2.1197,1.5801,2.2183,4.8249,0.6713,1.136,1.1901,0.0,0.9411,2.3814,0.7658,2.0403,0.5037,1.1177,1.4116,1.1713,1.6439,1.4969,0.7083,3.6432,1.0152
hsa-miR-1269a-3p,0.7921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,670.4456,273.3429,203.3816,1302.3375,1630.1915,521.0336,1506.8705,292.0288,38.4754,890.3896,424.9521,1161.9016,210.8995,1016.06,869.0026,1090.1866,2553.3302,852.4448,606.3587,1095.1949,1530.3886,783.3756
hsa-miR-127-5p,21.9521,4.143,1.8058,10.4865,11.8288,20.7148,33.0379,8.3306,0.0,8.7836,14.6414,13.0194,4.1879,10.9817,25.3642,8.974,62.782,8.4934,13.9,29.2416,7.8741,3.8071
hsa-miR-1270-3p,0.3395,0.0,0.0,0.0,0.0,0.5754,0.284,0.0,0.0,0.0,0.3528,0.0,0.0,0.0,0.0,0.0,0.7028,0.0,0.2138,0.0,0.5876,0.0
hsa-miR-1270-5p,19.1233,2.3124,26.4103,18.7546,23.1906,21.6738,18.4596,11.9924,39.2516,22.1682,8.3791,28.4458,21.6913,15.1124,6.6205,12.8056,21.2006,6.9408,24.4853,17.7069,43.6011,33.3756
hsa-miR-1271-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,16.2944,19.3662,7.2233,33.6777,18.2101,28.3869,16.7556,16.5697,4.5461,13.9074,11.9953,12.91,23.4094,25.7919,15.9064,15.6288,31.5081,45.0241,21.8122,29.9499,20.3315,8.7563
hsa-miR-1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273c,2.8289,1.4452,3.0473,5.7474,0.0,2.3975,0.9466,0.4577,1.4414,0.0,1.4112,0.9847,0.8591,1.8135,1.5476,1.21,2.4597,2.1005,0.4277,2.1248,0.4701,2.2843
hsa-miR-1273h-3p,78.1904,32.3734,49.6603,108.9987,61.0116,82.9549,63.7093,45.4979,18.517,46.1141,68.2675,78.0071,75.8121,70.7262,66.2908,66.5486,71.6839,125.8484,49.3983,51.5017,48.8897,75.3807
hsa-miR-1273h-5p,6.3367,3.854,11.7379,12.5031,18.3657,7.8639,9.7505,8.9714,11.3098,13.4892,6.7033,12.0348,12.6712,13.8027,8.4261,14.7214,16.3983,14.521,8.9815,14.9749,11.8699,16.3706
hsa-miR-1275,0.0,6.9371,10.0449,25.0062,0.0,22.2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0643,10.2646,0.0,0.0,0.0
hsa-miR-1276,0.3395,0.0,0.9029,0.0,0.0,0.959,0.3787,0.0,0.0,0.6274,0.2646,0.0,0.4295,0.0,0.0,0.0,0.3514,0.0,0.0,0.0,0.0,1.269
hsa-miR-1277-3p,16.747,14.9341,4.2888,4.4366,12.7626,6.6172,5.7745,11.5347,3.2155,13.1755,17.2874,7.1115,7.302,5.8435,9.1999,8.1673,7.145,2.5572,10.9061,4.0473,2.1154,6.7259
hsa-miR-1277-5p,320.2297,344.545,142.4348,176.5557,194.5522,264.4008,133.3824,295.4159,86.043,346.9539,384.7325,153.1697,183.1948,108.2051,214.6068,126.8456,253.2364,88.0391,281.7413,113.6275,95.3114,227.2843
hsa-miR-1278,1.471,2.0233,1.1286,2.1175,0.0,0.2877,0.284,0.7324,1.3306,1.5685,0.9702,1.3129,0.4295,0.2015,0.3439,0.605,1.1713,1.1872,1.0692,0.3035,0.5876,0.0
hsa-miR-1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,5.6578,0.7708,2.9345,6.6549,3.7354,4.0279,5.3012,1.8309,4.657,2.3005,3.7926,2.6258,4.0805,4.3322,2.8373,4.6382,4.3338,5.3883,3.7423,5.4638,3.0556,3.1726
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,1469.4357,1639.9609,1244.104,1847.3309,1633.7713,1718.9409,1218.6169,1610.3693,555.5096,1440.7268,1433.0005,1113.2155,1355.1688,1504.8972,1536.0376,1245.3658,1642.1711,1745.2562,1282.9656,1332.7705,1395.3543,1177.1574
hsa-miR-1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284-3p,1.0184,1.3489,0.0,0.0,0.0,0.1918,0.1893,0.0,0.0,0.0,0.5292,0.547,0.0,0.0,0.3439,0.5042,0.3514,1.5526,0.3208,0.0,0.0,0.0
hsa-miR-1284-5p,0.9052,1.927,1.1286,1.3108,1.5564,1.8221,1.42,2.014,1.5523,1.6731,1.6758,1.0941,0.8591,2.1157,1.2037,0.7058,2.2255,2.0092,0.6415,1.2142,1.5278,0.8883
hsa-miR-1285-3p,8.9393,5.2992,2.1444,3.9324,3.5798,4.7951,6.0585,8.5137,3.659,6.3786,5.3803,4.4857,8.1611,6.045,3.8691,2.6216,4.5681,4.5663,7.3777,5.4638,9.2843,6.4721
hsa-miR-1285-5p,2.2631,2.7941,1.0158,3.6299,0.7782,1.8221,1.5146,2.1971,0.7762,2.6142,1.4112,0.4376,1.7181,1.7127,1.2037,0.0,1.9912,2.8311,1.7108,2.0236,0.0,0.0
hsa-miR-1286-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1286-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,38.0202,38.058,19.0741,51.8273,37.6653,32.7025,42.5991,37.1673,34.5946,19.9723,33.2518,40.3712,28.6712,33.2474,36.7996,34.6859,39.5901,47.216,43.1968,38.7527,24.2098,35.533
hsa-miR-1288-3p,1.3579,1.6379,0.0,1.1091,0.0,1.0549,0.3787,0.1831,0.887,0.0,0.0,0.2188,0.0,1.209,0.3439,0.0,1.6398,0.548,0.0,1.2142,0.0,0.7614
hsa-miR-1288-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1289-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1831,0.0,0.4183,0.0,0.547,0.6443,0.0,0.4299,0.3025,0.8199,0.0,0.0,0.0,0.0,0.0
hsa-miR-1289-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2091,0.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p/129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.2017,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,1.2447,0.0,0.2257,0.4033,0.0,0.8631,0.6627,0.0,0.0,0.0,0.3528,1.0941,1.0738,0.2015,0.6878,0.7058,0.5857,0.6393,1.1761,1.113,3.4082,1.9036
hsa-miR-1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.0,0.2257,1.5125,0.0,0.6713,0.284,0.0,0.0,0.0,0.3528,0.0,0.0,0.0,0.6878,0.0,0.0,1.0959,0.3208,0.0,0.0,2.0305
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,1.6973,1.8306,9.142,6.554,8.7159,2.973,3.1239,2.3802,4.8787,3.9736,5.0275,7.8773,6.3356,4.2315,2.8373,3.6299,4.5681,3.8357,4.7046,4.0473,6.6988,16.2437
hsa-miR-1293-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1293-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294-3p,0.0,0.9635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732,0.0,0.8753,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0
hsa-miR-1294-5p,14.0313,3.0832,49.096,12.8056,13.5408,9.0148,5.3012,5.4927,99.7921,18.8221,9.6139,26.3671,23.7316,26.3964,5.2448,8.2682,3.5139,17.4434,15.183,9.6123,39.9579,36.0406
hsa-miR-1295a,0.0,0.0,0.0,0.0,0.0,0.0,0.3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1295b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,15.9549,18.5954,24.0401,34.4843,18.5214,24.4549,20.7315,16.4781,3.659,10.875,27.2541,19.4744,28.349,31.3331,17.282,20.0654,30.2197,27.3981,31.3284,24.8908,6.4638,15.6091
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.0,0.1927,0.0,0.2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.1827,0.0,0.0,0.0,0.0
hsa-miR-1299,18.5575,0.0,8.8034,2.2183,28.1712,18.7967,27.7367,23.8017,15.0797,2.7187,3.4398,4.8139,14.8188,4.3322,16.1643,9.1756,9.0191,2.6485,30.2591,21.8553,9.1668,33.3756
hsa-miR-1301-3p,231.4027,115.9082,278.6621,224.9547,461.3221,167.9238,211.102,157.4575,135.3847,236.6356,173.5794,205.7944,208.5371,179.5358,137.5684,236.8524,170.7764,143.3832,180.1648,181.2171,329.1828,281.8528
hsa-miR-1301-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7324,0.0,0.0,0.441,0.4376,0.2148,0.0,0.3439,0.0,0.0,0.0,0.2138,0.0,1.2928,0.0
hsa-miR-1302-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.9466,0.0,5.3222,0.0,0.0,0.547,1.0738,0.7052,0.0,0.0,0.0,0.4566,0.7485,0.0,0.0,0.6345
hsa-miR-1303-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3708,22.0652,0.0,0.0,0.0,0.0,0.0,0.0,50.9197,0.0,0.0,50.3606,0.0,0.0,0.0
