miRNA,3256_p,3262_p,3263_p,3267_p,3271_p,3273_p,3274_p,3275_p,3276_p,3277_p,3279_p,3280_p,3281_p,3282_p,3283_p,3284_p,3287_p,3288_p,3289_p,3290_p,3304_p,3318_p
hsa-miR-130b-5p,1223.0,568.0,570.0,486.0,652.0,564.0,1007.0,1542.0,457.0,1489.0,640.0,541.0,489.0,382.0,485.0,629.0,266.0,380.0,313.0,469.0,1070.0,858.0
hsa-miR-132-3p,788.0,719.0,345.0,755.0,535.0,1124.0,908.0,889.0,400.0,812.0,837.0,520.0,1002.0,842.0,686.0,671.0,650.0,754.0,768.0,602.0,630.0,515.0
hsa-miR-132-5p,87.0,133.0,42.0,105.0,66.0,142.0,136.0,151.0,68.0,61.0,76.0,55.0,117.0,123.0,120.0,58.0,114.0,64.0,70.0,118.0,42.0,64.0
hsa-miR-1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p/133b,130.0,1632.0,171.0,1234.0,1060.0,1245.0,352.0,1550.0,90.0,400.0,2313.0,400.0,448.0,114.0,225.0,135.0,242.0,2471.0,264.0,1390.0,792.0,122.0
hsa-miR-133a-5p,5.0,0.0,3.0,0.0,6.0,7.0,0.0,5.0,0.0,0.0,15.0,4.0,2.0,0.0,0.0,0.0,2.0,6.0,5.0,13.0,7.0,0.0
hsa-miR-134-3p,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,0.0,0.0
hsa-miR-134-5p,7008.0,2239.0,3300.0,8855.0,18312.0,5939.0,17460.0,2760.0,1151.0,9894.0,7069.0,15756.0,3215.0,13073.0,12110.0,18070.0,25939.0,8430.0,9595.0,15610.0,16852.0,8015.0
hsa-miR-1343-3p,58.0,0.0,56.0,190.0,31.0,119.0,116.0,31.0,25.0,27.0,65.0,104.0,68.0,107.0,110.0,52.0,50.0,167.0,24.0,82.0,67.0,77.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,24.0,17.0,39.0,42.0,28.0,43.0,63.0,26.0,0.0,40.0,68.0,10.0,23.0,47.0,46.0,34.0,24.0,25.0,45.0,41.0,76.0,62.0
hsa-miR-135a-5p,26.0,52.0,18.0,29.0,14.0,22.0,16.0,16.0,19.0,26.0,73.0,9.0,11.0,29.0,31.0,18.0,17.0,18.0,19.0,26.0,17.0,10.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,268.0,771.0,16.0,419.0,277.0,475.0,231.0,170.0,0.0,383.0,280.0,229.0,51.0,230.0,358.0,138.0,759.0,341.0,184.0,276.0,247.0,44.0
hsa-miR-136-5p,313.0,258.0,20.0,84.0,138.0,159.0,185.0,107.0,0.0,311.0,295.0,171.0,51.0,139.0,273.0,113.0,563.0,47.0,162.0,108.0,142.0,70.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-2-3p,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,13.0,4.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,3.0
hsa-miR-138-5p,0.0,22.0,0.0,37.0,0.0,10.0,19.0,0.0,0.0,12.0,19.0,6.0,0.0,14.0,11.0,0.0,18.0,16.0,18.0,13.0,0.0,3.0
hsa-miR-139-3p,1361.0,1260.0,2373.0,3727.0,2201.0,3327.0,3253.0,1032.0,869.0,1169.0,3735.0,3825.0,1499.0,6907.0,3025.0,4479.0,2087.0,2243.0,1431.0,4016.0,3399.0,3969.0
hsa-miR-139-5p,1121.0,16715.0,725.0,2167.0,546.0,2336.0,978.0,5118.0,211.0,3388.0,1770.0,1288.0,555.0,2009.0,1636.0,987.0,840.0,1166.0,523.0,1131.0,3222.0,1338.0
hsa-miR-140-3p,33947.0,30980.0,24244.0,65300.0,18150.0,48439.0,41413.0,26151.0,10568.0,19579.0,33438.0,29252.0,36712.0,40393.0,53617.0,42331.0,40910.0,65751.0,32366.0,41227.0,21991.0,26196.0
hsa-miR-140-5p,2534.0,3877.0,1024.0,998.0,1111.0,2105.0,1672.0,2611.0,826.0,1866.0,2751.0,1660.0,1874.0,1868.0,2314.0,1365.0,1678.0,1191.0,2036.0,1819.0,1045.0,739.0
hsa-miR-141-3p,236.0,486.0,136.0,198.0,79.0,330.0,332.0,439.0,125.0,201.0,584.0,232.0,292.0,200.0,406.0,160.0,276.0,158.0,314.0,260.0,168.0,139.0
hsa-miR-141-5p,7.0,5.0,23.0,0.0,0.0,22.0,0.0,12.0,0.0,25.0,8.0,9.0,26.0,12.0,9.0,0.0,0.0,10.0,19.0,11.0,29.0,0.0
hsa-miR-142-3p,570534.0,394317.0,212333.0,161943.0,154217.0,455911.0,334100.0,445075.0,107582.0,246342.0,573861.0,256452.0,302982.0,244184.0,378657.0,208626.0,257621.0,143404.0,267448.0,212584.0,106123.0,160093.0
hsa-miR-142-5p,37964.0,100904.0,26626.0,37567.0,17735.0,54555.0,21643.0,44079.0,25753.0,37929.0,51166.0,27343.0,27538.0,29589.0,38992.0,19645.0,32235.0,44230.0,31253.0,21279.0,20917.0,20427.0
hsa-miR-143-3p,8662.0,56600.0,26055.0,14588.0,29448.0,45282.0,28667.0,65957.0,40176.0,17530.0,47617.0,7346.0,22016.0,10736.0,33045.0,99697.0,9700.0,73711.0,30780.0,32091.0,6515.0,6551.0
hsa-miR-143-5p,44.0,155.0,86.0,40.0,80.0,140.0,75.0,286.0,116.0,44.0,202.0,25.0,37.0,21.0,100.0,256.0,33.0,101.0,74.0,73.0,7.0,21.0
hsa-miR-144-3p,862.0,696.0,1074.0,284.0,263.0,447.0,240.0,775.0,2886.0,1104.0,1444.0,1162.0,822.0,725.0,442.0,243.0,279.0,374.0,458.0,246.0,876.0,660.0
hsa-miR-144-5p,560.0,2443.0,1073.0,1334.0,441.0,1143.0,800.0,1794.0,2350.0,1749.0,1770.0,1226.0,1094.0,879.0,1359.0,670.0,680.0,1710.0,754.0,1015.0,2422.0,793.0
hsa-miR-145-3p,50.0,177.0,88.0,64.0,147.0,138.0,61.0,260.0,110.0,130.0,199.0,75.0,62.0,49.0,68.0,220.0,38.0,253.0,127.0,91.0,81.0,46.0
hsa-miR-145-5p,351.0,3815.0,563.0,852.0,704.0,1019.0,242.0,1680.0,515.0,897.0,526.0,116.0,298.0,206.0,262.0,619.0,158.0,1455.0,236.0,217.0,353.0,190.0
hsa-miR-1468-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,79.0,34.0,72.0,70.0,38.0,51.0,85.0,77.0,64.0,66.0,75.0,67.0,79.0,85.0,72.0,79.0,61.0,81.0,113.0,106.0,23.0,39.0
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,32.0,1136.0,36.0,17.0,168.0,726.0,25.0,663.0,0.0,297.0,67.0,394.0,352.0,40.0,47.0,225.0,331.0,721.0,37.0,37.0,129.0,440.0
hsa-miR-146a-5p,264969.0,535889.0,242894.0,396549.0,207320.0,473934.0,433730.0,547782.0,81171.0,333419.0,402762.0,310223.0,337399.0,359703.0,637572.0,459321.0,373190.0,569905.0,324550.0,426662.0,180040.0,174944.0
hsa-miR-146b-3p,234.0,162.0,185.0,324.0,146.0,397.0,411.0,312.0,90.0,167.0,275.0,248.0,220.0,321.0,367.0,265.0,378.0,399.0,303.0,342.0,240.0,285.0
hsa-miR-146b-5p,16554.0,41246.0,13318.0,32893.0,11580.0,31022.0,31674.0,31789.0,3980.0,19065.0,24667.0,15858.0,17685.0,26491.0,32843.0,18372.0,28164.0,37042.0,22069.0,29624.0,16018.0,13543.0
hsa-miR-1470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147b-3p,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
hsa-miR-147b-5p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
hsa-miR-148a-3p,67787.0,96469.0,47216.0,31733.0,25549.0,45885.0,92815.0,57782.0,20549.0,56261.0,69277.0,52073.0,47840.0,60959.0,76046.0,68574.0,63072.0,64926.0,67418.0,58206.0,56124.0,30630.0
hsa-miR-148a-5p,263.0,172.0,18.0,137.0,29.0,147.0,174.0,121.0,15.0,167.0,95.0,24.0,65.0,81.0,122.0,99.0,124.0,224.0,59.0,120.0,88.0,66.0
hsa-miR-148b-3p,17269.0,25955.0,13656.0,23852.0,13054.0,25869.0,17394.0,19799.0,7791.0,19027.0,29441.0,15776.0,17552.0,18505.0,27441.0,15141.0,19258.0,18923.0,20691.0,14356.0,10312.0,17789.0
hsa-miR-148b-5p,293.0,434.0,239.0,220.0,173.0,306.0,299.0,317.0,287.0,329.0,391.0,258.0,238.0,278.0,371.0,221.0,210.0,245.0,344.0,176.0,163.0,207.0
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,8.0,0.0,0.0,9.0,14.0,0.0,5.0,11.0,0.0,17.0,0.0,8.0,9.0,17.0,0.0,15.0,4.0,6.0,15.0,4.0,0.0,0.0
hsa-miR-150-3p,13.0,36.0,44.0,89.0,0.0,88.0,21.0,4.0,53.0,17.0,16.0,21.0,31.0,52.0,9.0,17.0,20.0,78.0,55.0,19.0,22.0,58.0
hsa-miR-150-5p,2909.0,20928.0,3190.0,19666.0,3277.0,19178.0,1283.0,3213.0,4825.0,5601.0,2908.0,1889.0,2024.0,4161.0,1902.0,2261.0,1198.0,11724.0,2288.0,1044.0,3612.0,6903.0
hsa-miR-151a-3p,122470.0,169544.0,90946.0,205986.0,70169.0,200354.0,141583.0,116609.0,37048.0,89958.0,152478.0,116046.0,128228.0,140155.0,196383.0,142615.0,174404.0,225496.0,133280.0,148785.0,75668.0,80583.0
hsa-miR-151a-5p/151b,9986.0,28339.0,5681.0,5175.0,5297.0,7541.0,7768.0,25006.0,3035.0,18318.0,9996.0,7630.0,6512.0,6441.0,9762.0,7368.0,6856.0,4580.0,6555.0,6455.0,9920.0,5236.0
hsa-miR-152-3p,3424.0,6202.0,3596.0,3374.0,3607.0,4788.0,7101.0,9096.0,1765.0,6031.0,6732.0,4494.0,6204.0,4922.0,6166.0,5304.0,5594.0,5127.0,5050.0,6759.0,3705.0,2786.0
hsa-miR-152-5p,12.0,6.0,0.0,21.0,24.0,12.0,9.0,6.0,0.0,0.0,2.0,0.0,2.0,14.0,6.0,7.0,6.0,14.0,17.0,5.0,0.0,0.0
hsa-miR-153-3p,12.0,26.0,0.0,2.0,9.0,14.0,2.0,13.0,0.0,10.0,3.0,9.0,8.0,3.0,11.0,0.0,0.0,3.0,6.0,7.0,8.0,12.0
hsa-miR-153-5p,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,23.0,53.0,0.0,23.0,11.0,23.0,2.0,29.0,0.0,33.0,21.0,6.0,7.0,9.0,14.0,15.0,14.0,3.0,32.0,6.0,8.0,9.0
hsa-miR-1537-5p,0.0,25.0,2.0,5.0,0.0,8.0,13.0,21.0,0.0,21.0,0.0,2.0,11.0,0.0,8.0,0.0,7.0,5.0,8.0,3.0,0.0,0.0
hsa-miR-1538,13.0,7.0,62.0,42.0,43.0,21.0,44.0,7.0,0.0,3.0,42.0,46.0,27.0,50.0,24.0,76.0,52.0,24.0,47.0,30.0,20.0,77.0
hsa-miR-1539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-3p,29.0,111.0,5.0,29.0,104.0,32.0,50.0,48.0,4.0,87.0,24.0,18.0,6.0,13.0,31.0,11.0,45.0,28.0,8.0,18.0,32.0,0.0
hsa-miR-154-5p,177.0,415.0,16.0,250.0,135.0,194.0,177.0,97.0,11.0,201.0,130.0,194.0,56.0,209.0,315.0,141.0,485.0,302.0,177.0,309.0,140.0,34.0
hsa-miR-155-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,15234.0,17330.0,13163.0,22551.0,10746.0,20748.0,23381.0,18626.0,10810.0,16126.0,21998.0,19007.0,24178.0,26008.0,23715.0,24281.0,17762.0,19049.0,26230.0,23068.0,18025.0,20651.0
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-3p,9.0,38.0,5.0,0.0,0.0,4.0,5.0,10.0,0.0,0.0,9.0,3.0,3.0,0.0,19.0,7.0,5.0,17.0,3.0,3.0,0.0,0.0
hsa-miR-15a-5p,5061.0,6560.0,5261.0,3070.0,2102.0,4712.0,4373.0,8851.0,6581.0,9842.0,6907.0,5264.0,6343.0,4638.0,5407.0,4591.0,3150.0,4417.0,3434.0,3807.0,4419.0,4009.0
hsa-miR-15b-3p,1192.0,3451.0,1018.0,1625.0,799.0,1332.0,901.0,1396.0,813.0,1688.0,1620.0,615.0,968.0,1187.0,1236.0,651.0,927.0,2380.0,970.0,911.0,1157.0,746.0
hsa-miR-15b-5p,11845.0,23356.0,12249.0,15875.0,7089.0,16384.0,9438.0,18120.0,13151.0,18035.0,15824.0,9779.0,10262.0,12379.0,13616.0,7256.0,8402.0,18705.0,9243.0,8913.0,10661.0,8133.0
hsa-miR-16-1-3p,28.0,29.0,3.0,9.0,0.0,22.0,4.0,29.0,0.0,6.0,29.0,12.0,15.0,5.0,17.0,5.0,9.0,11.0,18.0,9.0,0.0,0.0
hsa-miR-16-2-3p,236.0,536.0,280.0,237.0,166.0,222.0,125.0,289.0,503.0,441.0,344.0,288.0,204.0,331.0,203.0,103.0,155.0,306.0,188.0,130.0,484.0,225.0
hsa-miR-16-5p,739755.0,902012.0,1570379.0,1070352.0,537024.0,913810.0,899224.0,770565.0,2150210.0,1108954.0,1204442.0,1422595.0,1142482.0,1256698.0,1150092.0,953940.0,838288.0,1192280.0,996234.0,804805.0,858450.0,1011195.0
hsa-miR-17-3p,654.0,548.0,80.0,278.0,85.0,756.0,468.0,615.0,84.0,207.0,948.0,236.0,675.0,289.0,740.0,268.0,621.0,495.0,452.0,878.0,147.0,135.0
hsa-miR-181a-2-3p,1252.0,2908.0,1102.0,2768.0,966.0,2758.0,1745.0,2138.0,707.0,1405.0,1623.0,1140.0,1370.0,1580.0,2390.0,1577.0,1639.0,3051.0,1446.0,1813.0,1420.0,1166.0
hsa-miR-181a-3p,1295.0,1975.0,393.0,1594.0,431.0,1873.0,1533.0,970.0,760.0,568.0,817.0,592.0,1135.0,448.0,623.0,659.0,1112.0,2083.0,787.0,979.0,574.0,373.0
hsa-miR-181a-5p,58339.0,82637.0,6857.0,74561.0,15206.0,61351.0,61147.0,39540.0,26153.0,33684.0,17035.0,14722.0,31600.0,12518.0,17961.0,26170.0,31644.0,65354.0,20839.0,23239.0,37030.0,23536.0
hsa-miR-181b-2-3p,14.0,62.0,0.0,15.0,0.0,21.0,3.0,29.0,0.0,8.0,22.0,2.0,5.0,9.0,16.0,9.0,23.0,20.0,6.0,15.0,0.0,0.0
hsa-miR-181b-3p,22.0,27.0,12.0,18.0,7.0,31.0,26.0,5.0,0.0,11.0,5.0,6.0,31.0,10.0,7.0,21.0,29.0,47.0,22.0,20.0,0.0,0.0
hsa-miR-181b-5p,6725.0,7546.0,1344.0,6252.0,2524.0,5508.0,6327.0,3946.0,3876.0,4651.0,2792.0,2454.0,4376.0,2296.0,2173.0,3808.0,3933.0,5857.0,2960.0,3851.0,5900.0,3438.0
hsa-miR-181c-3p,643.0,880.0,281.0,918.0,179.0,1024.0,621.0,767.0,102.0,399.0,828.0,426.0,445.0,582.0,951.0,342.0,423.0,714.0,612.0,821.0,322.0,242.0
hsa-miR-181c-5p,721.0,1187.0,155.0,966.0,233.0,1057.0,703.0,1112.0,97.0,729.0,458.0,272.0,637.0,398.0,541.0,454.0,405.0,759.0,479.0,515.0,482.0,421.0
hsa-miR-181d-3p,11.0,0.0,14.0,2.0,18.0,9.0,13.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,7.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0
hsa-miR-181d-5p,1964.0,1175.0,330.0,1137.0,774.0,1183.0,1612.0,1641.0,488.0,1948.0,1070.0,658.0,961.0,698.0,933.0,1061.0,449.0,573.0,915.0,1382.0,1186.0,1046.0
hsa-miR-182-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,3962.0,4103.0,7558.0,5115.0,1057.0,9892.0,2714.0,5051.0,31109.0,3477.0,6161.0,5217.0,3022.0,6426.0,3231.0,3815.0,3108.0,5369.0,3747.0,3240.0,11001.0,4593.0
hsa-miR-1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-183-5p,1259.0,713.0,4409.0,2431.0,282.0,1833.0,643.0,838.0,17072.0,1205.0,1919.0,2412.0,1411.0,3940.0,543.0,869.0,1092.0,2399.0,1443.0,927.0,5581.0,1806.0
